date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:53:46	41432/41432	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Sep%202025%2011:34:57%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/4efd9f8f8baffb2b154d5353fc517954-420x280.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/4efd9f8f8baffb2b154d5353fc517954-420x280.jpg	(from https://redescreation.in/blogs/page/2/)
15:53:46	28360/28360	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Sep%202025%2011:28:44%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/2c95b999d8c63570e52db737d79de893-420x280.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/2c95b999d8c63570e52db737d79de893-420x280.jpg	(from https://redescreation.in/blogs/page/2/)
15:53:46	104900/104900	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:46%20GMT	https://redescreation.in/blogs/podcast-marketing-for-business-building-authority-through-audio/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/podcast-marketing-for-business-building-authority-through-audio/index.html	(from https://redescreation.in/blogs/page/2/)
15:53:46	30786/30786	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Sep%202025%2011:22:54%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/23fcf911674e0a7eab8d8f2512a344ea-420x280.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/23fcf911674e0a7eab8d8f2512a344ea-420x280.jpg	(from https://redescreation.in/blogs/page/2/)
15:53:47	21479/21479	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Sep%202025%2008:17:42%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/6f149fe76fe3fdaf8a2676482e831733-420x280.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/6f149fe76fe3fdaf8a2676482e831733-420x280.jpg	(from https://redescreation.in/blogs/page/2/)
15:53:47	104386/104386	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:46%20GMT	https://redescreation.in/blogs/advanced-wordpress-development-custom-themes-vs-page-builders/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/advanced-wordpress-development-custom-themes-vs-page-builders/index.html	(from https://redescreation.in/blogs/page/2/)
15:53:47	26472/26472	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Sep%202025%2008:12:48%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/bfdccd6e211d0d953f5a44fd7340f7b1-420x280.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/bfdccd6e211d0d953f5a44fd7340f7b1-420x280.jpg	(from https://redescreation.in/blogs/page/2/)
15:53:47	822/822	---M-Z	200	added ('OK')	application/rss+xml	etag:%22055d7c76e0046deac62243e054224d1c%22	https://redescreation.in/blogs/the-psychology-of-color-in-web-design/feed/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/the-psychology-of-color-in-web-design/feed/index.html	(from https://redescreation.in/blogs/the-psychology-of-color-in-web-design/)
15:53:48	104760/104760	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:47%20GMT	https://redescreation.in/blogs/preparing-for-q4-digital-strategy-planning-for-business-growth/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/preparing-for-q4-digital-strategy-planning-for-business-growth/index.html	(from https://redescreation.in/blogs/page/2/)
15:53:48	104218/104218	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:47%20GMT	https://redescreation.in/blogs/month-end-review-september-digital-marketing-performance-analysis/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/month-end-review-september-digital-marketing-performance-analysis/index.html	(from https://redescreation.in/blogs/page/2/)
15:53:48	23157/23157	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Sep%202025%2008:06:33%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/d4067592ba8a8303cc1b4b39700746db-420x280.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/d4067592ba8a8303cc1b4b39700746db-420x280.jpg	(from https://redescreation.in/blogs/page/3/)
15:53:48	26152/26152	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Sep%202025%2012:47:13%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/b09434efb6127eb9e497732d60bf9edb-420x280.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/b09434efb6127eb9e497732d60bf9edb-420x280.jpg	(from https://redescreation.in/blogs/page/3/)
15:53:48	30805/30805	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Sep%202025%2012:40:00%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/8176303993019fb8690287c8be3d4089-420x280.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/8176303993019fb8690287c8be3d4089-420x280.jpg	(from https://redescreation.in/blogs/page/3/)
15:53:49	25243/25243	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Sep%202025%2012:36:52%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/b36f5764a1a0b282b472884343759175-420x280.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/b36f5764a1a0b282b472884343759175-420x280.jpg	(from https://redescreation.in/blogs/page/3/)
15:53:49	104826/104826	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:48%20GMT	https://redescreation.in/blogs/website-maintenance-checklist-monthly-tasks-for-business-owners/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/website-maintenance-checklist-monthly-tasks-for-business-owners/index.html	(from https://redescreation.in/blogs/page/2/)
15:53:49	104812/104812	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:48%20GMT	https://redescreation.in/blogs/conversion-rate-optimization-turning-visitors-into-customers/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/conversion-rate-optimization-turning-visitors-into-customers/index.html	(from https://redescreation.in/blogs/page/2/)
15:53:50	114395/114395	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:49%20GMT	https://redescreation.in/blogs/page/4/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/page/4/index.html	(from https://redescreation.in/blogs/page/2/)
15:53:50	14691/14691	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Sep%202025%2013:36:33%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/d7f1ac7178b0f509b68c69ddaa959027-420x280.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/d7f1ac7178b0f509b68c69ddaa959027-420x280.jpg	(from https://redescreation.in/blogs/page/3/)
15:53:50	105346/105346	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:49%20GMT	https://redescreation.in/blogs/responsive-web-design-adapting-to-changing-user-behaviors/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/responsive-web-design-adapting-to-changing-user-behaviors/index.html	(from https://redescreation.in/blogs/page/3/)
15:53:50	12640/12640	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Sep%202025%2013:29:40%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/IMG-20250926-WA0001-420x280.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/IMG-20250926-WA0001-420x280.jpg	(from https://redescreation.in/blogs/page/3/)
15:53:50	17773/17773	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Sep%202025%2013:23:52%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/91ade4ff3193095432400e8253a53aa9-420x280.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/91ade4ff3193095432400e8253a53aa9-420x280.jpg	(from https://redescreation.in/blogs/page/3/)
15:53:50	37713/37713	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Sep%202025%2012:04:33%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/1749bfd5ad842058b64731baa7c1532a-420x280.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/1749bfd5ad842058b64731baa7c1532a-420x280.jpg	(from https://redescreation.in/blogs/page/3/)
15:53:50	19585/19585	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Sep%202025%2011:59:19%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/262c81e6c8e036091dee987fbc6fe937-420x280.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/262c81e6c8e036091dee987fbc6fe937-420x280.jpg	(from https://redescreation.in/blogs/page/3/)
15:53:51	104614/104614	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:50%20GMT	https://redescreation.in/blogs/google-my-business-optimization-local-tourism-marketing/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/google-my-business-optimization-local-tourism-marketing/index.html	(from https://redescreation.in/blogs/page/3/)
15:53:51	21248/21248	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Sep%202025%2011:54:09%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/ce8964f9cfd876909adb35b344487f03-420x280.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/ce8964f9cfd876909adb35b344487f03-420x280.jpg	(from https://redescreation.in/blogs/page/3/)
15:53:54	104886/104886	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:50%20GMT	https://redescreation.in/blogs/sunday-strategy-preparing-for-october-digital-marketing-campaigns/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/sunday-strategy-preparing-for-october-digital-marketing-campaigns/index.html	(from https://redescreation.in/blogs/page/3/)
15:53:54	104349/104349	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:51%20GMT	https://redescreation.in/blogs/tourism-website-development-showcasing-travel-destinations/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/tourism-website-development-showcasing-travel-destinations/index.html	(from https://redescreation.in/blogs/page/3/)
15:53:54	104658/104658	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:51%20GMT	https://redescreation.in/blogs/digital-marketing-for-travel-industry-post-pandemic-strategies/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/digital-marketing-for-travel-industry-post-pandemic-strategies/index.html	(from https://redescreation.in/blogs/page/3/)
15:53:55	104346/104346	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:52%20GMT	https://redescreation.in/blogs/event-management-systems-planning-and-executing-digital-events/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/event-management-systems-planning-and-executing-digital-events/index.html	(from https://redescreation.in/blogs/page/3/)
15:53:55	105813/105813	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:55%20GMT	https://redescreation.in/blogs/fitness-industry-digital-marketing-engaging-health-conscious-consumers/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/fitness-industry-digital-marketing-engaging-health-conscious-consumers/index.html	(from https://redescreation.in/blogs/page/3/)
15:53:55	104576/104576	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:55%20GMT	https://redescreation.in/blogs/work-life-balance-in-tech-promoting-employee-wellness/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/work-life-balance-in-tech-promoting-employee-wellness/index.html	(from https://redescreation.in/blogs/page/3/)
15:53:56	214953/214953	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Aug%202025%2015:14:30%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/08/IMG_20250808_204227.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/08/IMG_20250808_204227.jpg	(from https://redescreation.in/blogs/page/16/)
15:53:56	104737/104737	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:56%20GMT	https://redescreation.in/blogs/healthcare-website-design-womens-health-service-optimization/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/healthcare-website-design-womens-health-service-optimization/index.html	(from https://redescreation.in/blogs/page/3/)
15:53:56	47538/47538	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Aug%202025%2014:25:17%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/08/Managed-IT-services.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/08/Managed-IT-services.jpg	(from https://redescreation.in/blogs/page/16/)
15:53:57	261786/261786	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Aug%202025%2015:04:19%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/08/IMG_20250808_203251.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/08/IMG_20250808_203251.jpg	(from https://redescreation.in/blogs/page/16/)
15:53:57	42421/42421	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Aug%202025%2014:16:10%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/08/csm_EcholoN-Blog-what-is-an-it-service-it-services-for-companies-definition_d0b44232a0.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/08/csm_EcholoN-Blog-what-is-an-it-service-it-services-for-companies-definition_d0b44232a0.jpg	(from https://redescreation.in/blogs/page/16/)
15:53:57	35155/35155	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Aug%202025%2014:04:09%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/08/360_F_945797040_6QtYog1DkHRYvJy3BKBwOG6giWYkCq0T.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/08/360_F_945797040_6QtYog1DkHRYvJy3BKBwOG6giWYkCq0T.jpg	(from https://redescreation.in/blogs/page/16/)
15:53:57	47505/47505	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2015:51:47%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/08/co-working-team-meeting-concept-businessman-using-smart-phone-and-digital-tablet-and-laptop.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/08/co-working-team-meeting-concept-businessman-using-smart-phone-and-digital-tablet-and-laptop.jpg	(from https://redescreation.in/blogs/page/16/)
15:53:57	251809/251809	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Aug%202025%2016:00:00%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/08/IMG_20250807_212704.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/08/IMG_20250807_212704.jpg	(from https://redescreation.in/blogs/page/16/)
15:53:58	114456/114456	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:57%20GMT	https://redescreation.in/blogs/page/5/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/page/5/index.html	(from https://redescreation.in/blogs/page/3/)
15:53:58	49699/49699	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2015:24:49%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/08/66220d38dbc6616e8a96fafc282b4982.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/08/66220d38dbc6616e8a96fafc282b4982.jpg	(from https://redescreation.in/blogs/page/16/)
15:53:58	67736/67736	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2013:48:55%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/08/ecc217e5986e846f40de88a9b9e5b0f2.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/08/ecc217e5986e846f40de88a9b9e5b0f2.jpg	(from https://redescreation.in/blogs/page/16/)
15:53:59	135078/135078	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2013:46:31%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/08/Screenshot_2025-08-05-19-05-32-59_6012fa4d4ddec268fc5c7112cbb265e7-e1754401591328.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/08/Screenshot_2025-08-05-19-05-32-59_6012fa4d4ddec268fc5c7112cbb265e7-e1754401591328.jpg	(from https://redescreation.in/blogs/page/16/)
15:54:01	103972/103972	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:58%20GMT	https://redescreation.in/blogs/best-web-development-company-in-coimbatore/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/best-web-development-company-in-coimbatore/index.html	(from https://redescreation.in/blogs/page/16/)
15:54:02	105019/105019	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:58%20GMT	https://redescreation.in/blogs/web-development-agency/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/web-development-agency/index.html	(from https://redescreation.in/blogs/page/16/)
15:54:02	102631/102631	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:58%20GMT	https://redescreation.in/blogs/author/lahari/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/author/lahari/index.html	(from https://redescreation.in/blogs/page/16/)
15:54:02	105125/105125	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:23:59%20GMT	https://redescreation.in/blogs/vs-code-extensions-for-web-development/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/vs-code-extensions-for-web-development/index.html	(from https://redescreation.in/blogs/page/16/)
15:54:03	104440/104440	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:02%20GMT	https://redescreation.in/blogs/it-infrastructure-services/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/it-infrastructure-services/index.html	(from https://redescreation.in/blogs/page/16/)
15:54:03	103399/103399	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:02%20GMT	https://redescreation.in/blogs/tariff-on-it-services/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/tariff-on-it-services/index.html	(from https://redescreation.in/blogs/page/16/)
15:54:03	104457/104457	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:02%20GMT	https://redescreation.in/blogs/exponent-it-training-services/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/exponent-it-training-services/index.html	(from https://redescreation.in/blogs/page/16/)
15:54:04	5886/5886	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:03%20GMT	https://redescreation.in/blogs/wp-json/wp/v2/posts/366	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/wp/v2/posts/366.json	(from https://redescreation.in/blogs/mid-september-website-performance-review-optimization-tips/)
15:54:04	103823/103823	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:03%20GMT	https://redescreation.in/blogs/website-designing-company-2/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/website-designing-company-2/index.html	(from https://redescreation.in/blogs/page/16/)
15:54:05	103884/103884	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:05%20GMT	https://redescreation.in/blogs/website-designing-company/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/website-designing-company/index.html	(from https://redescreation.in/blogs/page/16/)
